finished,age,gender,educ,employment,income,ideology_left,attention_check,democ1_squabble_pre,democ2_econ_bad_pre,democ3_no_order_pre,democ4_military_pre,democ5_better_pre,dem_estimate_pre,treat_share_high,dem_estimate_post,treat_turnout_high,democ1_squabble_post,democ2_econ_bad_post,democ3_no_order_post,democ4_military_post,democ5_better_post,behavioral,part_time_employ,full_time_employ,democ_post_all_missing,pre_democ_index,post_democ_index,male,zip_first_digit,non_white_share
1,28,Female,6,Full-time employed,55000,1,8,NA,2,NA,3,NA,29,0,45,1,3,NA,3,NA,4,0,0,1,0,5,10,0,7,0.1917533525504449
1,43,Female,2,Unemployed,5432,4,8,NA,3,NA,NA,3,68,1,50,0,2,NA,2,3,NA,NA,0,0,0,6,7,0,4,0.3569744597249509
1,47,Female,2,Full-time employed,37000,4,8,NA,1,1,NA,NA,99,1,98,1,1,NA,NA,1,5,0,0,1,0,2,7,0,6,0.12695855908624987
1,43,Male,3,Part-time employed,35000,3,8,NA,NA,4,NA,5,60,0,44,0,3,4,NA,4,NA,0,1,0,0,9,11,1,4,0.04997788589119856
1,48,Female,2,Full-time employed,70090,4,8,3,NA,NA,4,NA,63,1,70,1,NA,3,3,NA,4,0,0,1,0,7,10,0,1,0.282816945524784
1,68,Female,5,Retired,20000,3,8,3,NA,NA,5,NA,70,0,44,0,NA,3,4,NA,4,0,0,0,0,8,11,0,7,0.35240589028310687
1,45,Female,4,Full-time employed,0,4,6,NA,3,NA,NA,3,98,1,30,1,3,NA,3,4,NA,0,0,1,0,6,10,0,3,0.20978012735792384
1,59,Female,2,Homemaker,1500,2,8,2,NA,2,NA,NA,46,0,49,1,NA,3,NA,3,3,0,0,0,0,4,9,0,7,0.4294459749005204
1,67,Female,6,Retired,100000,3,8,4,NA,1,NA,NA,70,1,36,1,NA,4,NA,4,5,NA,0,0,0,5,13,0,3,0.29641296616197543
1,44,Female,6,Full-time employed,54000,2,8,NA,2,NA,NA,2,64,0,40,0,2,NA,2,3,NA,0,0,1,0,4,7,0,7,NA
1,50,Female,2,Retired,11400,6,8,NA,NA,5,NA,4,35,1,30,0,4,2,NA,4,NA,0,0,0,0,9,10,0,1,0.3135441212675413
1,42,Male,6,Full-time employed,90000,2,8,4,NA,NA,5,NA,40,1,42,0,NA,3,5,NA,4,1,0,1,0,9,12,1,7,0.31131555271788025
1,59,Female,2,Permanently disabled,12000,3,8,NA,4,NA,5,NA,62,1,47,0,4,NA,4,NA,5,0,0,0,0,9,13,0,7,0.0817575757575758
1,49,Female,5,Permanently disabled,23000,3,8,NA,NA,5,5,NA,70,1,50,1,2,5,NA,NA,5,0,0,0,0,10,12,0,7,0.5304348550760871
1,52,Female,3,Unemployed,0,3,8,2,NA,2,NA,NA,50,1,50,0,NA,2,NA,4,3,0,0,0,0,4,9,0,6,0.03125
1,60,Female,2,Unemployed,10000,2,8,NA,3,3,NA,NA,47,1,51,0,3,NA,NA,3,3,NA,0,0,0,6,9,0,3,0.08398684543384771
1,59,Male,2,Permanently disabled,18000,1,8,3,3,NA,NA,NA,45,1,50,0,NA,NA,3,3,3,0,0,0,0,6,9,1,8,0.215299606260133
1,62,Female,3,Permanently disabled,24000,2,8,NA,NA,NA,2,1,70,1,82,0,2,2,2,NA,NA,0,0,0,0,3,6,0,3,0.1379590730451281
1,44,Female,5,Unemployed,1200,2,8,NA,NA,NA,2,1,75,0,75,0,1,1,1,NA,NA,0,0,0,0,3,3,0,3,0.02916362878866785
1,39,Female,1,Part-time employed,15000,4,8,1,2,NA,NA,NA,32,0,25,1,NA,NA,5,3,2,0,1,0,0,3,10,0,2,0
1,50,Female,1,Full-time employed,75000,2,8,NA,NA,2,3,NA,91,1,96,0,2,3,NA,NA,2,0,0,1,0,5,7,0,7,0.29503105590062106
1,50,Female,5,Full-time employed,90000,2,8,3,NA,NA,NA,4,64,0,44,1,NA,3,3,4,NA,0,0,1,0,7,10,0,7,0.3056015508258956
1,33,Female,4,Full-time employed,20000,4,8,NA,3,NA,NA,5,76,1,50,0,3,NA,4,2,NA,0,0,1,0,8,9,0,7,0.1072117703810902
1,56,Female,4,Part-time employed,20000,4,8,2,NA,3,NA,NA,30,0,52,1,NA,2,NA,4,2,0,1,0,0,5,8,0,8,0.18906742754167297
1,63,Female,2,Retired,124000,2,8,NA,NA,4,4,NA,71,0,35,0,3,4,NA,NA,4,0,0,0,0,8,11,0,4,0.378748806112703
1,25,Female,5,Part-time employed,45000,1,8,NA,NA,3,NA,3,65,1,50,0,3,3,NA,3,NA,1,1,0,0,6,9,0,7,0.23602842327635876
1,27,Female,5,Full-time employed,45000,7,8,NA,2,NA,3,NA,78,1,84,0,3,NA,3,NA,3,1,0,1,0,5,9,0,4,0.14269873763220742
1,42,Female,3,Full-time employed,56000,2,8,NA,2,3,NA,NA,44,0,44,0,2,NA,NA,3,4,NA,0,1,0,5,9,0,2,0.06485934994898701
1,44,Female,2,Homemaker,19000,4,8,3,NA,3,NA,NA,62,0,31,1,NA,3,NA,3,3,0,0,0,0,6,9,0,1,0.07009601124034037
1,46,Male,3,Unemployed,354,2,8,NA,1,NA,3,NA,50,1,50,1,2,NA,2,NA,4,0,0,0,0,4,8,1,4,0.03719831721898292
1,41,Male,5,Full-time employed,89000,4,6,NA,4,NA,4,NA,37,0,29,0,3,NA,4,NA,5,1,0,1,0,8,12,1,4,0.02815622161671205
1,50,Female,5,Full-time employed,50000,3,8,2,NA,NA,NA,2,32,0,42,1,NA,3,2,4,NA,1,0,1,0,4,9,0,2,NA
1,62,Female,2,Retired,50000,2,8,2,NA,NA,3,NA,34,1,50,1,NA,3,2,NA,4,1,0,0,0,5,9,0,3,0.29533057851239675
1,32,Female,3,Student,3000,5,8,2,NA,NA,NA,5,66,0,50,0,NA,3,3,4,NA,0,0,0,0,7,10,0,2,0.34488768396591785
1,56,Female,2,Homemaker,25000,4,8,NA,NA,3,3,NA,71,1,70,1,3,3,NA,NA,3,1,0,0,0,6,9,0,1,0
1,20,Female,2,Part-time employed,500,4,8,NA,3,3,NA,NA,48,0,32,1,3,NA,NA,3,3,0,1,0,0,6,9,0,0,0.23486581397596573
1,56,Female,2,Homemaker,0,2,8,NA,3,NA,NA,3,43,0,43,0,3,NA,3,4,NA,0,0,0,0,6,10,0,1,0.47765502139942273
1,55,Female,3,Unemployed,15000,4,8,1,1,NA,NA,NA,85,0,43,1,NA,NA,5,5,1,0,0,0,0,2,11,0,3,0.24731182795698925
1,26,Female,2,Homemaker,0,1,8,NA,5,5,NA,NA,53,0,28,1,1,NA,NA,1,5,0,0,0,0,10,7,0,7,0.26404053809495087
1,35,Female,3,Part-time employed,27000,4,8,NA,NA,NA,3,3,58,1,54,0,3,2,2,NA,NA,0,1,0,0,6,7,0,4,0.3163512270681059
1,20,Female,3,Full-time employed,2400,1,8,NA,3,NA,NA,4,51,1,44,1,2,NA,3,4,NA,1,0,1,0,7,9,0,6,0.07193117017374195
1,53,Female,2,Homemaker,164000,2,8,NA,NA,2,3,NA,60,1,45,0,3,2,NA,NA,3,0,0,0,0,5,8,0,9,0.35351310292442084
1,69,Female,3,Retired,60000,2,8,2,NA,2,NA,NA,33,0,44,1,NA,2,NA,4,4,0,0,0,0,4,10,0,7,0.5028059010702921
1,39,Female,3,Full-time employed,50000,2,8,NA,NA,NA,4,4,29,0,36,0,4,4,4,NA,NA,1,0,1,0,8,12,0,5,0.23050678205875008
1,20,Female,2,Part-time employed,20000,1,8,1,NA,1,NA,NA,22,1,58,0,NA,1,NA,3,2,0,1,0,0,2,6,0,9,0.6566282800415382
1,64,Female,2,Part-time employed,34000,2,8,1,NA,NA,NA,4,61,1,50,0,NA,1,1,5,NA,0,1,0,0,5,7,0,7,0.1486845994679279
1,22,Female,2,Full-time employed,52000,3,8,NA,NA,3,4,NA,79,0,31,1,3,2,NA,NA,3,0,0,1,0,7,8,0,3,0.02655430116075685
1,20,Female,3,Full-time employed,25000,7,8,2,3,NA,NA,NA,87,0,56,0,NA,NA,2,5,3,NA,0,1,0,5,10,0,7,0.3454827280779451
1,60,Female,5,Full-time employed,45000,4,8,NA,3,NA,4,NA,50,0,40,1,3,NA,3,NA,4,1,0,1,0,7,10,0,3,0.24871061952401663
1,52,Female,3,Full-time employed,164000,3,8,NA,NA,2,4,NA,92,1,50,1,4,3,NA,NA,4,1,0,1,0,6,11,0,9,0.47894031633217793
1,67,Female,3,Retired,52000,4,8,4,NA,NA,NA,3,70,0,44,0,NA,3,4,5,NA,0,0,0,0,7,12,0,5,0.1085148716902199
1,32,Female,2,Part-time employed,36000,4,8,NA,2,NA,NA,3,32,1,58,0,2,NA,2,4,NA,0,1,0,0,5,8,0,7,0.20923957040315175
1,73,Female,1,Homemaker,2000,3,8,3,NA,3,NA,NA,61,1,53,0,NA,3,NA,3,3,0,0,0,0,6,9,0,4,0.04010025062656641
1,34,Female,3,Unemployed,19000,2,8,NA,2,NA,NA,3,59,0,33,1,3,NA,3,3,NA,0,0,0,0,5,9,0,3,0.05435902467742726
1,36,Male,2,Full-time employed,85900,2,8,1,NA,2,NA,NA,88,1,79,0,NA,2,NA,2,5,0,0,1,0,3,9,1,9,0.20932894052366913
1,53,Female,5,Full-time employed,90000,2,8,NA,NA,NA,4,4,43,0,44,0,4,4,4,NA,NA,NA,0,1,0,8,12,0,6,0.14345720786418523
1,42,Female,2,Unemployed,8000,3,8,NA,3,NA,4,NA,66,1,50,1,3,NA,4,NA,4,NA,0,0,0,7,11,0,5,0.1056575891914714
1,38,Male,6,Full-time employed,75000,2,8,NA,2,2,NA,NA,13,1,50,1,4,NA,NA,4,3,0,0,1,0,4,11,1,3,0.10820382865691693
1,22,Female,4,Full-time employed,12000,4,8,2,NA,NA,NA,3,39,0,35,1,NA,3,1,4,NA,0,0,1,0,5,8,0,3,0.8193894855850763
1,53,Female,3,Full-time employed,30000,1,8,3,NA,NA,NA,5,42,1,50,0,NA,3,3,5,NA,0,0,1,0,8,11,0,7,0.19111752445085783
1,28,Male,4,Full-time employed,89000,2,8,NA,3,3,NA,NA,63,1,15,1,3,NA,NA,1,3,0,0,1,0,6,7,1,7,0.25055174253631796
1,59,Male,6,Full-time employed,79999,4,8,NA,3,NA,NA,4,72,0,44,0,2,NA,3,5,NA,0,0,1,0,7,10,1,7,0.4680578929653315
1,66,Female,2,Retired,5000,4,8,NA,NA,1,4,NA,54,1,35,1,1,1,NA,NA,3,1,0,0,0,5,5,0,9,0.37864135744621463
1,56,Female,3,Permanently disabled,18000,3,8,2,NA,NA,NA,5,64,0,66,0,NA,2,1,5,NA,NA,0,0,0,7,8,0,3,0.21845578957585168
1,54,Female,3,Full-time employed,125000,4,8,NA,3,3,NA,NA,39,0,45,1,3,NA,NA,3,3,0,0,1,0,6,9,0,2,0.5239728609121749
1,53,Female,2,Part-time employed,11000,4,8,3,NA,3,NA,NA,52,1,58,1,NA,3,NA,3,3,1,1,0,0,6,9,0,4,0.00760456273764253
1,39,Male,2,Permanently disabled,600,4,8,NA,NA,NA,5,5,77,0,58,0,1,1,1,NA,NA,0,0,0,0,10,3,1,7,NA
1,37,Male,2,Full-time employed,50000,3,8,2,NA,NA,5,NA,52,0,43,0,NA,2,1,NA,1,0,0,1,0,7,4,1,3,0.7552073001388613
1,53,Male,3,Part-time employed,45000,6,8,NA,NA,2,5,NA,59,0,50,1,2,4,NA,NA,5,0,1,0,0,7,11,1,7,0.07741420590582604
1,53,Male,5,Full-time employed,84000,1,8,5,NA,NA,NA,5,48,0,32,0,NA,5,5,5,NA,0,0,1,0,10,15,1,6,0.04614187235935063
1,38,Female,2,Full-time employed,30000,1,8,NA,2,NA,2,NA,70,0,40,0,3,NA,2,NA,4,0,0,1,0,4,9,0,8,0.110655462184874
1,44,Male,2,Unemployed,15,4,8,3,NA,NA,4,NA,100,0,44,0,NA,3,2,NA,1,0,0,0,0,7,6,1,5,0.08360360360360364
1,46,Female,3,Full-time employed,68000,2,8,NA,3,3,NA,NA,75,0,40,1,3,NA,NA,2,3,0,0,1,0,6,8,0,4,0.04162330905306977
1,35,Female,2,Permanently disabled,12000,4,8,4,NA,NA,NA,4,54,0,50,1,NA,4,4,4,NA,NA,0,0,0,8,12,0,4,0.11168740426218048
1,43,Female,2,Unemployed,39000,3,8,NA,4,4,NA,NA,61,1,33,1,3,NA,NA,3,5,0,0,0,0,8,11,0,1,0.3462456251988546
1,32,Female,5,Full-time employed,52000,3,8,4,NA,5,NA,NA,39,1,50,1,NA,4,NA,5,5,0,0,1,0,9,14,0,6,0.2266591166477916
1,61,Female,3,Permanently disabled,35000,1,8,NA,NA,NA,5,1,86,0,40,1,2,2,2,NA,NA,0,0,0,0,6,6,0,9,0.06734006734006737
1,66,Female,6,Retired,120000,2,6,NA,NA,NA,5,5,77,1,50,1,4,4,4,NA,NA,1,0,0,0,10,12,0,3,0.2675060329451264
1,46,Female,2,Homemaker,75000,2,8,1,NA,NA,5,NA,81,0,38,0,NA,1,1,NA,1,0,0,0,0,6,3,0,3,0.43240701154339456
1,35,Female,5,Full-time employed,60000,5,8,NA,NA,3,2,NA,67,0,71,1,2,2,NA,NA,2,0,0,1,0,5,6,0,8,0.22037319273386335
1,65,Female,2,Retired,32000,2,8,2,4,NA,NA,NA,47,0,38,1,NA,NA,4,5,5,0,0,0,0,6,14,0,3,0.10771292798830268
1,60,Male,5,Full-time employed,29000,2,8,NA,NA,NA,5,5,44,1,50,1,3,4,4,NA,NA,0,0,1,0,10,11,1,1,0.4653608916783898
1,51,Male,5,Full-time employed,100000,1,8,NA,2,2,NA,NA,78,1,46,0,2,NA,NA,2,2,NA,0,1,0,4,6,1,1,0.09847465231045316
1,38,Female,3,Homemaker,35,3,8,NA,2,2,NA,NA,43,1,60,0,2,NA,NA,4,2,0,0,0,0,4,8,0,7,0.2466950151566184
1,51,Female,2,Permanently disabled,12000,4,8,NA,NA,1,3,NA,56,1,45,0,3,1,NA,NA,2,0,0,0,0,4,6,0,6,0.11956270912657208
1,41,Female,5,Full-time employed,176000,1,8,5,NA,4,NA,NA,33,0,62,0,NA,3,NA,1,2,0,0,1,0,9,6,0,7,0.28377188692164723
1,33,Male,4,Full-time employed,27500,2,8,NA,NA,2,NA,3,60,1,50,1,2,4,NA,2,NA,0,0,1,0,5,8,1,7,0.3927403381086185
1,53,Male,3,Full-time employed,75000,1,8,NA,3,NA,NA,5,72,1,50,0,1,NA,1,5,NA,0,0,1,0,8,7,1,6,0.4229962114276862
1,44,Female,2,Full-time employed,55999,3,8,NA,2,NA,NA,3,88,1,50,0,2,NA,3,4,NA,0,0,1,0,5,9,0,4,0.2239053948397185
1,55,Female,4,Permanently disabled,35000,1,6,1,NA,NA,2,NA,84,0,46,1,NA,2,1,NA,5,0,0,0,0,3,8,0,9,0.8048279566494991
1,62,Female,6,Unemployed,76000,2,8,4,NA,NA,NA,5,78,0,35,1,NA,3,4,5,NA,0,0,0,0,9,12,0,6,0.189306174411203
1,39,Male,6,Unemployed,119000,1,8,3,4,NA,NA,NA,75,0,40,1,NA,NA,5,3,4,0,0,0,0,7,12,1,0,0.14172899796006677
1,51,Female,2,Part-time employed,20000,5,8,NA,2,NA,3,NA,64,0,45,1,2,NA,2,NA,2,0,1,0,0,5,6,0,0,0.1534436786235347
1,18,Female,1,Full-time employed,40009,6,8,NA,NA,2,4,NA,48,0,33,1,4,2,NA,NA,1,1,0,1,0,6,7,0,9,0.34118722275473123
1,48,Female,2,Permanently disabled,1800,4,8,NA,NA,2,NA,2,52,0,51,1,4,5,NA,1,NA,1,0,0,0,4,10,0,6,0.12049318702520195
1,48,Female,2,Part-time employed,30000,4,8,NA,2,NA,NA,3,40,1,43,0,2,NA,3,3,NA,0,1,0,0,5,8,0,3,0.07051530414567997
1,47,Female,3,Permanently disabled,20000,4,8,3,NA,NA,3,NA,63,1,53,1,NA,2,3,NA,2,0,0,0,0,6,7,0,8,0.3192013803302933
1,41,Male,3,Full-time employed,50000,2,8,NA,NA,2,5,NA,71,0,44,0,2,3,NA,NA,5,0,0,1,0,7,10,1,6,0.1431405667712271
1,63,Male,2,Full-time employed,35000,1,8,NA,5,NA,NA,5,28,1,48,1,5,NA,5,5,NA,0,0,1,0,10,15,1,3,0.5504058654097932
1,41,Female,4,Homemaker,20000,2,8,NA,3,NA,3,NA,75,0,45,0,3,NA,3,NA,3,0,0,0,0,6,9,0,9,0.13745809204510817
1,46,Male,2,Unemployed,20000,2,8,2,NA,NA,NA,1,50,1,49,1,NA,1,1,1,NA,0,0,0,0,3,3,1,3,0.2144621295279913
1,41,Female,2,Homemaker,60000,4,8,2,NA,1,NA,NA,54,1,50,1,NA,1,NA,3,2,0,0,0,0,3,6,0,8,0.01932367149758451
1,51,Female,6,Full-time employed,75000,2,6,1,3,NA,NA,NA,75,0,22,1,NA,NA,4,4,5,0,0,1,0,4,13,0,7,0.20256356377390208
1,57,Female,3,Full-time employed,100000,4,8,2,2,NA,NA,NA,60,1,50,0,NA,NA,3,5,4,NA,0,1,0,4,12,0,5,0.13879738562091504
1,53,Female,1,Part-time employed,12000,4,8,NA,NA,3,4,NA,81,1,64,1,3,3,NA,NA,2,0,1,0,0,7,8,0,6,0.1796900096370061
1,61,Male,5,Retired,39000,4,8,4,NA,4,NA,NA,39,1,39,1,NA,3,NA,5,4,0,0,0,0,8,12,1,4,0.07768504671394338
1,36,Male,4,Unemployed,2000,2,8,NA,2,NA,4,NA,37,1,50,1,5,NA,4,NA,4,0,0,0,0,6,13,1,9,0.14557461775895486
1,59,Female,3,Homemaker,20000,4,8,5,NA,NA,NA,1,51,1,51,1,NA,1,1,1,NA,0,0,0,0,6,3,0,7,0.054491476728596
1,66,Female,2,Full-time employed,50000,1,8,NA,NA,2,4,NA,62,0,57,0,2,2,NA,NA,2,0,0,1,0,6,6,0,8,0.3141001545336841
1,24,Male,2,Full-time employed,35000,2,8,NA,5,NA,NA,1,70,1,38,1,2,NA,2,5,NA,0,0,1,0,6,9,1,8,0.14148936170212767
1,60,Female,3,Permanently disabled,17548,2,8,NA,2,NA,3,NA,17,1,50,1,2,NA,2,NA,2,0,0,0,0,5,6,0,3,0.5628272251308901
1,35,Female,2,Homemaker,1000,2,8,1,NA,1,NA,NA,41,0,44,0,NA,1,NA,3,1,0,0,0,0,2,5,0,2,0.4889436163318211
1,43,Male,2,Full-time employed,23000,5,8,2,NA,NA,4,NA,36,0,23,1,NA,2,3,NA,2,0,0,1,0,6,7,1,3,0.3809027184134039
1,39,Female,2,Part-time employed,0,4,8,NA,2,2,NA,NA,40,0,40,0,2,NA,NA,3,3,0,1,0,0,4,8,0,5,0.08949658172778119
1,59,Male,3,Permanently disabled,25500,3,8,NA,NA,4,NA,5,55,0,44,0,4,4,NA,5,NA,1,0,0,0,9,13,1,3,0.7068921560295742
1,61,Female,5,Permanently disabled,85000,1,8,2,3,NA,NA,NA,72,0,44,1,NA,NA,3,4,4,0,0,0,0,5,11,0,6,0.11746702616046056
1,28,Female,2,Full-time employed,44000,2,8,NA,3,4,NA,NA,20,1,50,1,4,NA,NA,3,4,0,0,1,0,7,11,0,0,0.6073056142823585
1,56,Female,2,Part-time employed,21750,4,8,NA,NA,NA,4,2,74,0,66,1,2,2,2,NA,NA,0,1,0,0,6,6,0,6,0.07428987618353966
1,58,Female,2,Homemaker,20000,4,8,NA,NA,3,NA,3,81,0,41,1,2,2,NA,3,NA,0,0,0,0,6,7,0,8,0.34323269130661116
1,54,Female,2,Retired,10000,2,8,2,NA,NA,NA,4,79,0,44,0,NA,2,2,2,NA,0,0,0,0,6,6,0,8,0.3930995371640781
1,50,Male,2,Full-time employed,120000,4,8,3,3,NA,NA,NA,67,0,38,1,NA,NA,4,2,2,0,0,1,0,6,8,1,3,NA
1,61,Female,4,Part-time employed,25000,4,8,NA,NA,3,3,NA,41,1,61,0,3,3,NA,NA,4,0,1,0,0,6,10,0,6,0.07400789919127326
1,25,Male,4,Full-time employed,35000,4,8,NA,NA,NA,4,5,75,0,56,0,2,3,3,NA,NA,0,0,1,0,9,8,1,2,0.12428851978830346
1,46,Female,2,Homemaker,2500,2,8,1,NA,NA,3,NA,50,1,53,1,NA,2,1,NA,4,1,0,0,0,4,7,0,3,0.07263933671119305
1,38,Female,2,Full-time employed,75000,1,8,NA,5,NA,5,NA,58,0,34,0,3,NA,1,NA,5,0,0,1,0,10,9,0,6,0.04824990590891986
1,64,Female,4,Retired,42000,4,8,2,3,NA,NA,NA,90,0,45,1,NA,NA,3,4,2,1,0,0,0,5,9,0,9,0.2146371463714637
1,67,Female,5,Retired,62000,2,8,NA,5,4,NA,NA,40,0,40,1,4,NA,NA,5,5,0,0,0,0,9,14,0,3,0.09145185746777862
1,20,Female,5,Student,11000,2,12,5,1,NA,NA,NA,22,1,25,1,NA,NA,5,5,5,0,0,0,0,6,15,0,0,0.01020408163265307
1,44,Female,5,Full-time employed,72000,3,8,3,NA,NA,NA,4,50,1,39,0,NA,4,4,4,NA,0,0,1,0,7,12,0,8,0.26021819906711996
1,66,Female,3,Retired,15000,4,8,NA,NA,5,NA,5,52,1,56,1,5,5,NA,5,NA,0,0,0,0,10,15,0,9,0.7515355690538172
1,22,Female,2,Full-time employed,25000,7,8,NA,NA,2,4,NA,46,0,52,1,1,1,NA,NA,2,0,0,1,0,6,4,0,3,0.9020413093368764
1,23,Male,1,Unemployed,0,2,8,NA,3,NA,NA,4,53,1,44,1,5,NA,4,4,NA,0,0,0,0,7,13,1,1,0.4888401597619234
1,34,Female,3,Unemployed,0,6,8,2,NA,NA,NA,4,33,1,45,1,NA,2,2,4,NA,0,0,0,0,6,8,0,5,0.9765990639625584
1,30,Female,2,Permanently disabled,10000,4,6,NA,NA,NA,3,4,97,0,50,1,3,3,3,NA,NA,1,0,0,0,7,9,0,2,0.21793369915942207
1,43,Female,2,Full-time employed,24000,4,8,NA,NA,4,3,NA,91,0,75,0,4,4,NA,NA,4,0,0,1,0,7,12,0,6,0.1343925131944067
1,65,Female,1,Permanently disabled,600,2,8,NA,NA,3,3,NA,41,0,49,0,3,3,NA,NA,3,0,0,0,0,6,9,0,3,0.49256254225828267
1,25,Female,2,Full-time employed,46000,7,8,1,2,NA,NA,NA,20,1,58,1,NA,NA,1,1,5,0,0,1,0,3,7,0,2,0.5806497987349051
1,82,Female,5,Retired,48000,1,8,NA,NA,1,5,NA,56,1,51,1,2,4,NA,NA,5,0,0,0,0,6,11,0,4,0.05991910450569093
1,30,Male,2,Part-time employed,20000,2,8,NA,5,NA,NA,1,50,0,44,0,1,NA,1,3,NA,0,1,0,0,6,5,1,5,0.06051152250051506
1,56,Male,5,Full-time employed,135000,2,8,2,NA,NA,NA,5,64,1,50,1,NA,5,5,5,NA,0,0,1,0,7,15,1,7,0.4644452581471989
1,53,Female,2,Unemployed,45000,4,8,2,3,NA,NA,NA,69,1,57,1,NA,NA,3,5,3,0,0,0,0,5,11,0,6,0.5364911187285759
1,48,Female,5,Part-time employed,54000,4,8,NA,NA,NA,4,4,59,0,24,1,4,4,4,NA,NA,0,1,0,0,8,12,0,7,0
1,43,Female,2,Unemployed,23879,4,8,NA,3,2,NA,NA,62,0,44,0,2,NA,NA,3,3,0,0,0,0,5,8,0,8,0.1325268574523788
1,38,Female,2,Part-time employed,1680,6,8,1,NA,1,NA,NA,51,1,50,0,NA,1,NA,1,1,0,1,0,0,2,3,0,5,0.09261939218523874
1,36,Female,5,Full-time employed,26000,1,8,NA,4,NA,2,NA,78,1,50,0,2,NA,4,NA,2,0,0,1,0,6,8,0,2,0.1963369963369963
1,36,Female,2,Unemployed,7000,5,8,NA,NA,5,NA,2,44,1,51,1,2,4,NA,2,NA,0,0,0,0,7,8,0,7,0.4419086318447215
1,66,Female,6,Permanently disabled,14000,2,8,3,NA,NA,NA,4,67,0,56,0,NA,3,3,4,NA,1,0,0,0,7,10,0,6,0.0943483063328424
1,44,Male,3,Full-time employed,55000,2,8,2,NA,NA,3,NA,96,1,51,1,NA,1,1,NA,5,0,0,1,0,5,7,1,3,0.08232000699851283
1,71,Female,2,Retired,30000,6,8,NA,4,4,NA,NA,49,0,44,0,3,NA,NA,5,5,0,0,0,0,8,13,0,6,0.10457268522029271
1,68,Female,6,Retired,54000,2,8,NA,NA,2,NA,4,74,0,41,1,3,2,NA,4,NA,0,0,0,0,6,9,0,3,0.4205269868253294
1,38,Female,5,Full-time employed,79999,4,8,1,3,NA,NA,NA,32,0,12,0,NA,NA,2,5,3,0,0,1,0,4,10,0,3,0.7954802259887006
1,58,Female,2,Permanently disabled,19645,2,8,NA,2,NA,NA,4,34,0,34,0,2,NA,2,2,NA,0,0,0,0,6,6,0,9,0.4344702770430182
1,44,Female,5,Full-time employed,52000,2,8,2,NA,NA,1,NA,67,1,100,1,NA,2,2,NA,4,0,0,1,0,3,8,0,2,0.632026571385436
1,61,Female,4,Full-time employed,22000,2,8,3,NA,NA,2,NA,67,1,50,1,NA,2,3,NA,4,0,0,1,0,5,9,0,3,0.25600018842593686
1,42,Female,3,Full-time employed,2000,4,8,NA,NA,4,NA,2,90,0,100,1,2,2,NA,1,NA,0,0,1,0,6,5,0,9,0.3842158941463807
1,48,Male,5,Full-time employed,160000,2,8,NA,5,2,NA,NA,58,1,52,0,4,NA,NA,5,5,1,0,1,0,7,14,1,3,0.14822335025380706
0,65,Female,3,Retired,38123,1,8,NA,3,NA,NA,2,81,1,30,0,4,NA,3,5,NA,0,0,0,0,5,12,0,1,0.04803597293382622
0,43,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA
1,32,Female,2,Homemaker,74999,1,8,1,NA,NA,NA,5,38,0,67,0,NA,1,1,3,NA,0,0,0,0,6,5,0,3,0.05435902467742726
1,24,Male,3,Part-time employed,1200,7,8,NA,3,NA,4,NA,40,0,49,1,3,NA,3,NA,1,1,1,0,0,7,7,1,7,0.33759205343380716
1,45,Male,5,Full-time employed,250000,2,8,NA,NA,4,NA,4,64,0,44,1,3,4,NA,4,NA,1,0,1,0,8,11,1,9,0.6874469231401412
1,23,Male,2,Student,3,5,4,NA,4,2,NA,NA,25,0,63,0,2,NA,NA,3,4,1,0,0,0,6,9,1,4,0.12542224694988668
1,57,Female,3,Full-time employed,285000,3,8,NA,NA,NA,2,2,47,1,50,1,2,2,2,NA,NA,1,0,1,0,4,6,0,3,0.2701954227191974
1,49,Female,3,Permanently disabled,0,2,8,3,3,NA,NA,NA,79,0,77,0,NA,NA,3,3,3,0,0,0,0,6,9,0,7,0.2551000488042948
1,42,Female,2,Homemaker,150000,2,8,NA,NA,2,NA,3,69,0,44,1,1,1,NA,1,NA,0,0,0,0,5,3,0,2,0.3131498470948012
1,19,Male,2,Part-time employed,30000,4,8,NA,2,NA,4,NA,46,1,52,1,3,NA,3,NA,3,1,1,0,0,6,9,1,9,0.5205552933098743
1,49,Female,2,Homemaker,0,2,8,2,NA,NA,3,NA,47,0,43,1,NA,2,2,NA,2,0,0,0,0,5,6,0,4,0.136930879252379
1,59,Male,5,Full-time employed,120000,1,8,1,NA,NA,5,NA,65,1,50,1,NA,5,5,NA,5,1,0,1,0,6,15,1,3,0.23273969260795313
1,41,Male,3,Unemployed,50000,4,8,NA,NA,1,5,NA,47,0,52,1,1,1,NA,NA,3,0,0,0,0,6,5,1,9,0.44872987216660287
1,59,Female,3,Permanently disabled,10000,4,8,NA,4,2,NA,NA,68,0,53,0,3,NA,NA,3,4,NA,0,0,0,6,10,0,7,0.2479557593231555
1,71,Female,2,Retired,66000,2,8,2,NA,NA,NA,4,80,0,61,0,NA,2,2,4,NA,0,0,0,0,6,8,0,7,0.1446838325451042
